56.63, 56.8, 'i:'
56.8, 56.85, 'k'
56.85, 57.18, '<p:>'
57.18, 57.26, '<p:>'
57.26, 57.385, '<p:>'
57.385, 57.52, 'aI'
57.52, 57.58, '<p:>'
57.58, 57.64, 'T'
57.64, 57.69, 'I'
57.69, 57.84, 'N'
57.84, 57.89, 'k'
57.89, 57.97, 'V'
57.97, 58.04, 'l'
58.04, 58.13, 'Q'
58.13, 58.17, 'V'
58.17, 58.21, 'v'
58.21, 58.33, 'D'
58.33, 58.36, 'V'
58.36, 58.45, 'R'
58.45, 58.54, 'i:'
58.54, 58.7, 't'
58.7, 58.74, 'aI'
58.74, 58.83, 'R'
58.83, 58.89, 'd'
58.89, 58.96, '<p:>'
58.96, 58.99, 't'
58.99, 59.07, 'i:'
59.07, 59.21, 'tS'
59.21, 59.31, '3`'
59.31, 59.37, 'z'
59.37, 59.46, 'h'
59.46, 59.53, 'u:'
59.53, 59.61, 'w'
59.61, 59.7, '3`'
59.7, 59.73, 'V'
59.73, 59.79, 'n'
59.79, 59.87, 'm'
59.87, 59.97, 'E'
59.97, 60.09, 's'
60.09, 60.16, 'I'
60.16, 60.25, 'N'
60.25, 60.43, '3`'
60.43, 60.55, 'aU'
60.55, 60.61, 'n'
60.61, 60.71, 'w'
60.71, 60.78, 'I'
60.78, 60.82, 'D'
60.82, 60.91, '<p:>'
60.91, 60.98, 'I'
60.98, 61.01, 't'
61.01, 61.04, 'h'
61.04, 61.11, '{'
61.11, 61.16, 'v'
61.16, 61.22, '<p:>'
61.22, 61.32, 'k'
61.32, 61.37, 'V'
61.37, 61.46, 'm'
61.46, 61.52, 'b'
61.52, 61.68, '{'
61.68, 61.83, '<p:>'
61.83, 62.05, 'n='
62.05, 62.87, '<p:>'
62.87, 63.23, '<p:>'
63.23, 64.445, '<p:>'
64.445, 64.86, '<p:>'
64.86, 64.9, '@U'
64.9, 64.94, 'aI'
64.94, 64.97, 'd'
64.97, 65.01, '@U'
65.01, 65.04, 'n'
65.04, 65.12, '<p:>'
65.12, 65.15, 'n'
65.15, 65.19, '@U'
65.19, 65.25, 'I'
65.25, 65.29, 'g'
65.29, 65.32, 'z'
65.32, 65.35, '{'
65.35, 65.38, 't'
65.38, 65.41, 'l'
65.41, 65.44, 'I'
65.44, 65.52, '<p:>'
65.52, 65.55, 'w'
65.55, 65.59, 'V'
65.59, 65.62, 't'
65.62, 66.22, '<p:>'
66.22, 67.82, '<p:>'
67.82, 67.85, 'j'
67.85, 67.88, 'E'
67.88, 69.03, '<p:>'
69.03, 69.62, '<p:>'
69.62, 72.62, '<p:>'
72.62, 72.89, '<p:>'
72.89, 72.94, 'w'
72.94, 73.14, 'V'
73.14, 73.27, 'l'
73.27, 73.37, '<p:>'
73.37, 73.56, '@'
73.56, 73.665, '<p:>'
73.665, 73.75, 'w'
73.75, 73.8, 'I'
73.8, 73.85, 'n'
73.85, 73.94, 'aI'
73.94, 73.99, '<p:>'
73.99, 74.09, 'k'
74.09, 74.24, 'eI'
74.24, 74.34, 'm'
74.34, 74.59, '<p:>'
74.59, 74.665, '<p:>'
74.665, 74.89, 'E'
74.89, 74.99, '<p:>'
74.99, 75.02, 'b'
75.02, 75.19, '{'
75.19, 75.3, '<p:>'
75.3, 75.35, 'f'
75.35, 75.4, 6.0
75.4, 75.5, 'm'
75.5, 75.58, 'O:'
75.58, 75.67, 'R'
75.67, 75.7, 'V'
75.7, 75.84, 'g'
75.84, 75.93, 'V'
75.93, 76.07, 'n'
76.07, 76.27, '<p:>'
76.27, 76.32, '<p:>'
76.32, 76.425, '<p:>'
76.425, 76.48, 'm'
76.48, 76.6, 'aI'
76.6, 76.65, '<p:>'
76.65, 76.71, 'f'
76.71, 76.84, 'Q'
76.84, 76.9, 'D'
76.9, 76.98, '3`'
76.98, 77.09, 'w'
77.09, 77.19, 'Q'
77.19, 77.26, 'z'
77.26, 77.32, '<p:>'
77.32, 77.37, 'v'
77.37, 77.53, '3`'
77.53, 77.62, 'i:'
77.62, 77.88, '?'
77.88, 77.92, 'aI'
77.92, 78.06, 'l'
78.06, 78.22, '<p:>'
78.22, 78.46, '<p:>'
78.46, 78.49, '?'
78.49, 78.52, 'V'
78.52, 78.69, 'n'
78.69, 78.79, 's'
78.79, 78.9, '@U'
78.9, 79.02, 'aI'
79.02, 79.07, 'd'
79.07, 79.14, 'I'
79.14, 79.17, 'd'
79.17, 79.2, 'V'
79.2, 79.33, 'n'
79.33, 79.37, 'w'
79.37, 79.44, 'Q'
79.44, 79.52, 'n'
79.52, 79.6, '<p:>'
79.6, 79.66, 'f'
79.66, 79.78, 'l='
79.78, 79.92, 't'
79.92, 80.03, 'aI'
80.03, 80.13, 'm'
80.13, 80.16, 'w'
80.16, 80.28, '3`'
80.28, 80.4, 'k'
80.4, 80.43, 'V'
80.43, 80.5, 'n'
80.5, 80.62, 'aI'
80.62, 80.67, '<p:>'
80.67, 80.72, 's'
80.72, 80.79, 't'
80.79, 80.83, 'Q'
80.83, 80.92, 'R'
80.92, 80.95, 't'
80.95, 80.98, 'V'
80.98, 81.05, 'd'
81.05, 81.12, '<p:>'
81.12, 81.18, 's'
81.18, 81.28, 'V'
81.28, 81.31, 'b'
81.31, 81.34, 's'
81.34, 81.4, 't'
81.4, 81.44, 'I'
81.44, 81.6, 't'
81.6, 81.68, 'u'
81.68, 81.71, 't'
81.71, 81.74, 'I'
81.74, 81.87, 'N'
81.87, 82.02, 'aU'
82.02, 82.06, 4.0
82.06, 82.15, 'I'
82.15, 82.33, 'n'
82.33, 82.44, '?'
82.44, 82.61, 'V'
82.61, 82.75, 'l'
82.75, 82.82, 'I'
82.82, 82.94, 'k'
82.94, 82.97, 'I'
82.97, 83.22, 'N'
83.22, 83.28, '<p:>'
83.28, 83.36, 'k'
83.36, 83.6, 'aU'
83.6, 83.69, 'n'
83.69, 83.86, 'i:'
83.86, 84.31, '<p:>'
84.31, 84.53, '<p:>'
84.53, 84.65, '<p:>'
84.65, 84.68, '@'
84.68, 85.05, 'm'
85.05, 85.17, '<p:>'
85.17, 85.245, '<p:>'
85.245, 85.47, 'w'
85.47, 85.51, 'I'
85.51, 85.67, 'tS'
85.67, 85.84, '<p:>'
85.84, 85.95, 'p'
85.95, 86.11, 'eI'
86.11, 86.25, '<p:>'
86.25, 86.37, '<p:>'
86.37, 86.84, '<p:>'
86.84, 86.99, '<p:>'
86.99, 87.04, 't'
87.04, 87.07, 'E'
87.07, 87.2, 'R'
87.2, 87.32, 'V'
87.32, 87.42, 'b'
87.42, 87.55, 'l'
87.55, 87.71, 'i:'
87.71, 87.81, 'l'
87.81, 88.08, '@U'
88.08, 88.34, '<p:>'
88.34, 88.39, '<p:>'
88.39, 88.48, '<p:>'
88.48, 88.59, '<p:>'
88.59, 88.62, 'D'
88.62, 88.96, 'E'
88.96, 89.01, 'R'
89.01, 89.12, 'z'
89.12, 89.23, 'O:'
89.23, 89.26, 'l'
89.26, 89.33, 'D'
89.33, 89.45, 'i:'
89.45, 89.53, 'z'
89.53, 89.58, 'l'
89.58, 89.66, 'I'
89.66, 89.69, 't'
89.69, 89.72, 'V'
89.72, 89.77, 'l'
89.77, 89.9, 'd'
89.9, 90.0, 'I'
90.0, 90.05, 's'
90.05, 90.15, 't'
90.15, 90.2, 'R'
90.2, 90.25, 'I'
90.25, 90.34, 't'
90.34, 90.39, 's'
90.39, 90.48, '<p:>'
90.48, 90.51, 'D'
90.51, 90.57, '{'
90.57, 90.6, 't'
90.6, 90.7, 'h'
90.7, 90.85, '{'
90.85, 90.88, 'z'
90.88, 90.96, '<p:>'
90.96, 91.13, '<p:>'
91.13, 91.26, 'V'
91.26, 91.4, 's'
91.4, 91.47, 'u'
91.47, 91.58, 'p'
91.58, 91.65, '3`'
91.65, 91.68, 'V'
91.68, 91.77, 'n'
91.77, 91.83, 't'
91.83, 91.96, 'E'
91.96, 92.03, 'n'
92.03, 92.06, 'd'
92.06, 92.09, 'V'
92.09, 92.14, 'n'
92.14, 92.18, 't'
92.18, 92.46, '<p:>'
92.46, 92.53, '<p:>'
92.53, 92.63, '<p:>'
92.63, 92.69, 'w'
92.69, 92.81, 'V'
92.81, 92.84, 'l'
92.84, 92.9, 'n'
92.9, 93.0, '@U'
93.0, 93.05, 'D'
93.05, 93.11, 'eI'
93.11, 93.21, 'h\\'
93.21, 93.24, 'E'
93.24, 93.27, 'v'
93.27, 93.37, '<p:>'
93.37, 93.43, 't'
93.43, 93.5, 'u:'
93.5, 93.59, 'E'
93.59, 93.63, 'l'
93.63, 93.66, 'V'
93.66, 93.75, 'm'
93.75, 93.83, 'E'
93.83, 93.88, 'n'
93.88, 93.95, 't'
93.95, 93.98, 'E'
93.98, 94.01, 'R'
94.01, 94.09, 'i:'
94.09, 94.16, 'z'
94.16, 94.21, 'w'
94.21, 94.26, 'V'
94.26, 94.3, 'n'
94.3, 94.39, 'm'
94.39, 94.42, 'I'
94.42, 94.46, 'd'
94.46, 94.5, 'V'
94.5, 94.54, 'l'
94.54, 94.64, 's'
94.64, 94.7, 'k'
94.7, 94.74, 'u:'
94.74, 94.77, 'l'
94.77, 94.8, 'V'
94.8, 94.87, 'n'
94.87, 94.92, 'w'
94.92, 94.98, 'V'
94.98, 95.03, 'n'
95.03, 95.12, 'h\\'
95.12, 95.23, 'aI'
95.23, 95.33, 's'
95.33, 95.4, 'k'
95.4, 95.44, 'u:'
95.44, 95.47, 'l'
95.47, 95.5, 'V'
95.5, 95.56, 'n'
95.56, 95.62, 'V'
95.62, 95.75, 's'
95.75, 95.8, 'u:'
95.8, 95.9, 'p'
95.9, 95.96, '3`'
95.96, 95.99, 'V'
95.99, 96.02, 'n'
96.02, 96.11, 't'
96.11, 96.2, 'E'
96.2, 96.26, 'n'
96.26, 96.29, 'd'
96.29, 96.32, 'V'
96.32, 96.35, 'n'
96.35, 96.4, 't'
96.4, 96.49, 'w'
96.49, 96.55, 'I'
96.55, 96.68, 'tS'
96.68, 96.74, 'D'
96.74, 96.84, 'eI'
96.84, 96.91, 'd'
96.91, 97.02, '@U'
97.02, 97.05, 'n'
97.05, 97.18, 'n'
97.18, 97.39, 'i:'
97.39, 97.48, 'd'
97.48, 97.52, 'i:'
97.52, 97.55, 'k'
97.55, 97.59, 'eI'
97.59, 97.68, 'k'
97.68, 97.75, 'eI'
97.75, 97.78, 'k'
97.78, 97.82, 'eI'
97.82, 97.85, 'k'
97.85, 97.89, 'eI'
97.89, 98.07, '<p:>'
98.07, 98.21, '<p:>'
98.21, 98.26, 's'
98.26, 98.31, '@U'
98.31, 98.38, 'D'
98.38, 98.51, 'eI'
98.51, 98.58, 'd'
98.58, 98.685, '<p:>'
98.685, 98.87, 'h'
98.87, 98.94, 'aI'
98.94, 99.06, '3`'
99.06, 99.37, '<p:>'
99.37, 99.43, 't'
99.43, 99.6, 'R'
99.6, 99.69, 'eI'
99.69, 99.73, 4.0
99.73, 99.87, 'aU'
99.87, 99.9, 't'
99.9, 99.94, 'V'
99.94, 99.97, 'v'
99.97, 100.05, '<p:>'
100.05, 100.11, 'k'
100.11, 100.22, 'Q'
100.22, 100.32, 'l'
100.32, 100.35, 'I'
100.35, 100.49, 'dZ'
100.49, 100.53, 'O:'
100.53, 100.61, 'l'
100.61, 100.67, 'w'
100.67, 100.76, 'eI'
100.76, 100.79, 'z'
100.79, 101.08, '<p:>'
101.08, 101.24, '<p:>'
101.24, 101.37, '?'
101.37, 101.4, 'V'
101.4, 101.46, 'n'
101.46, 101.49, 'D'
101.49, 101.67, 'E'
101.67, 101.725, 'R'
101.725, 101.8, 'D'
101.8, 101.87, 'E'
101.87, 101.97, 'R'
101.97, 102.05, 'I'
102.05, 102.08, 'z'
102.08, 102.16, '<p:>'
102.16, 102.24, 'V'
102.24, 102.31, 'l'
102.31, 102.52, 'O:'
102.52, 102.6, 'D'
102.6, 102.68, '{'
102.68, 102.78, 't'
102.78, 102.95, '<p:>'
102.95, 103.015, '<p:>'
103.015, 103.16, 6.0
103.16, 103.29, 'j'
103.29, 103.34, 'u'
103.34, 103.44, 'h'
103.44, 103.52, '{'
103.52, 103.55, 'v'
103.55, 103.63, '<p:>'
103.63, 103.66, 't'
103.66, 103.69, '@'
103.69, 103.85, 'p'
103.85, 104.15, 'eI'
104.15, 104.46, '<p:>'
104.46, 104.59, '<p:>'
104.59, 104.65, 'f'
104.65, 104.69, 'O:'
104.69, 104.73, 'R'
104.73, 104.89, 'j'
104.89, 104.93, 'O:'
104.93, 105.02, 'R'
105.02, 105.05, 'V'
105.05, 105.24, 'k'
105.24, 105.29, 'j'
105.29, 105.32, 'u'
105.32, 105.4, 'm'
105.4, 105.49, 'j'
105.49, 105.53, 'V'
105.53, 105.57, 'l'
105.57, 105.66, 'eI'
105.66, 105.69, 't'
105.69, 105.78, 'I'
105.78, 105.85, 'd'
105.85, 105.98, 't'
105.98, 106.2, 'aI'
106.2, 106.25, 'm'
106.25, 106.83, '<p:>'
106.83, 106.89, 's'
106.89, 106.96, '@U'
106.96, 107.1, 'aI'
107.1, 107.19, '<p:>'
107.19, 107.24, 'k'
107.24, 107.27, 'U'
107.27, 107.31, 'd'
107.31, 107.34, 'V'
107.34, 107.37, 'n'
107.37, 107.48, 'g'
107.48, 107.61, 'I'
107.61, 107.64, 'V'
107.64, 107.83, 'dZ'
107.83, 107.96, 'Q'
107.96, 108.06, 'b'
