start;end;utterance
42.114000;42.369855;<SIL>
42.369855;42.697000;came
42.697000;42.821057;to
42.821057;42.933592;it
42.933592;43.142151;and
43.142151;43.269249;it
43.269249;43.527927;got
43.527927;43.722593;so
43.722593;44.004514;used
44.004514;44.085826;to
44.085826;44.265000;be
44.265000;44.757379;nobody
44.757379;45.491404;appreciated
45.491404;45.573000;a
45.573000;46.272000;substitute
46.272000;46.883000;nobody
46.883000;47.126907;<VOCNOISE>
47.126907;47.218000;the
47.218000;47.682000;kids
47.682000;47.736000;the
47.736000;48.232000;principal
48.232000;48.461000;or
48.461000;48.608000;the
48.608000;48.815000;other
48.815000;49.302000;teachers
49.302000;49.492000;but
49.492000;49.722000;now
49.722000;49.902000;it's
49.902000;50.088803;like
50.088803;50.304000;<VOCNOISE>
50.304000;50.436000;oh
50.436000;50.719464;thank
50.719464;50.857000;you
50.857000;51.010000;for
51.010000;51.407000;coming
51.407000;51.537000;oh
51.537000;51.837000;thank
51.837000;51.942000;you
51.942000;52.118000;for
52.118000;52.547000;coming
52.547000;52.924000;<VOCNOISE>
52.924000;53.071000;so
53.071000;53.167000;i
53.167000;53.413000;said
53.413000;53.697000;maybe
53.697000;53.922000;that
53.922000;54.227000;worked
54.227000;54.275000;a
54.275000;54.525000;little
54.525000;54.811000;bit
54.811000;55.015000;but
55.015000;55.311000;now
55.311000;55.674000;just
55.674000;55.788000;in
55.788000;55.886325;the
55.886325;56.239573;last
56.239573;56.509000;two
56.509000;57.001000;weeks
57.001000;57.342307;<VOCNOISE>
57.342307;57.380000;<SIL>
57.380000;57.530000;i
57.530000;57.880000;think
57.880000;57.958000;a
57.958000;58.198000;lot
58.198000;58.278413;of
58.278413;58.381000;the
58.381000;58.869000;retired
58.869000;59.423000;teachers
59.423000;59.543000;who
59.543000;59.797000;weren't
59.797000;60.217000;messing
60.217000;60.637000;around
60.637000;60.907000;with
60.907000;61.027000;it
61.027000;61.152000;have
61.152000;61.461000;come
61.461000;61.822000;back
61.822000;62.158000;in
62.158000;62.253007;<SIL>
62.253007;62.667393;<VOCNOISE>
62.667393;62.741000;<SIL>
62.741000;63.025000;so
63.025000;63.154000;i
63.154000;63.343000;don't
63.343000;63.503000;know
63.503000;63.977000;exactly
63.977000;64.133000;what
64.133000;64.324000;to
64.324000;64.436000;<SIL>
64.436000;64.800000;<VOCNOISE>
64.800000;65.020000;yeah
65.020000;65.616000;<LAUGH>
65.616000;72.883000;<IVER>
72.883000;73.312000;well
73.312000;73.383000;<SIL>
73.383000;73.577000;uh
73.577000;73.655000;<SIL>
73.655000;73.835000;when
73.835000;73.948000;i
73.948000;74.344000;came
74.344000;74.549000;<VOCNOISE>
74.549000;74.682000;<SIL>
74.682000;74.871848;uh
74.871848;75.263000;back
75.263000;75.493227;from
75.493227;76.082000;oregon
76.082000;76.356386;<VOCNOISE>
76.356386;76.433000;<SIL>
76.433000;76.603000;my
76.603000;76.983000;father
76.983000;77.289000;was
77.289000;77.629000;very
77.629000;78.105000;ill
78.105000;78.380678;<VOCNOISE>
78.380678;78.472000;<SIL>
78.472000;78.690000;and
78.690000;78.900000;so
78.900000;79.030000;i
79.030000;79.285107;didn't
79.285107;79.534424;want
79.534424;79.781000;full
79.781000;80.140000;time
80.140000;80.383000;work
80.383000;80.490000;and
80.490000;80.600000;i
80.600000;81.063000;started
81.063000;81.845000;substituting
81.845000;82.050000;out
82.050000;82.324000;in
82.324000;82.637000;uh
82.637000;83.201616;licking
83.201616;83.905000;county
83.905000;84.529771;<VOCNOISE>
84.529771;84.656000;<SIL>
84.656000;85.118000;um
85.118000;85.237000;<SIL>
85.237000;85.346000;<CUTOFF-ih=?>
85.346000;85.747000;which
85.747000;85.821295;<SIL>
85.821295;86.175000;paid
86.175000;86.294000;<CUTOFF-t=terribly>
86.294000;86.488000;<CUTOFF-ch=?>
86.488000;86.682000;<CUTOFF-t=terribly>
86.682000;87.709000;terribly
87.709000;88.076000;low
88.076000;88.266000;<CUTOFF-the=there's>
88.266000;88.560070;<VOCNOISE>
88.560070;88.827000;<CUTOFF-the=there's>
88.827000;89.125000;there's
89.125000;89.245000;all
89.245000;89.545000;these
89.545000;89.775000;little
89.775000;90.445000;districts
90.445000;90.615000;that
90.615000;90.965000;has
90.965000;91.115000;<SIL>
91.115000;91.255000;a
91.255000;92.241174;superintendent
92.241174;92.588840;<VOCNOISE>
92.588840;92.639000;<SIL>
92.639000;92.849000;well
92.849000;93.012000;no
93.012000;93.121000;they
93.121000;93.311000;have
93.311000;93.501000;two
93.501000;94.154000;elementaries
94.154000;94.324000;one
94.324000;94.538000;middle
94.538000;94.811000;school
94.811000;94.861000;and
94.861000;95.051000;one
95.051000;95.231000;high
95.231000;95.500000;school
95.500000;95.555000;and
95.555000;95.616931;a
95.616931;96.387351;superintendent
96.387351;96.656000;which
96.656000;96.847749;they
96.847749;97.099596;don't
97.099596;97.468451;need
97.468451;97.774000;yknow
97.774000;98.147313;<VOCNOISE>
98.147313;98.329000;so
98.329000;98.604000;they'd
98.604000;98.757000;<VOCNOISE>
98.757000;99.046000;hire
99.046000;99.151000;<VOCNOISE>
99.151000;99.728000;straight
99.728000;99.902267;out
99.902267;99.967000;of
99.967000;100.470000;college
100.470000;100.858000;always
100.858000;101.238531;<VOCNOISE>
101.238531;101.439000;and
101.439000;101.714000;there
101.714000;101.966000;there
101.966000;102.156000;is
102.156000;102.231000;a
102.231000;102.541000;law
102.541000;102.733000;that
102.733000;102.853000;<CUTOFF-y=you>
102.853000;103.011451;<SIL>
103.011451;103.216255;uh
103.216255;103.350484;you
103.350484;103.595000;have
103.595000;103.696000;to
103.696000;104.213000;pay
104.213000;104.525029;<VOCNOISE>
104.525029;104.599000;<SIL>
104.599000;104.750000;for
104.750000;104.995000;your
104.995000;105.831000;accumulated
105.831000;106.351000;time
106.351000;106.763667;<VOCNOISE>
106.763667;107.001000;so
107.001000;107.104000;i
107.104000;107.454000;couldn't
107.454000;107.589000;get
107.589000;107.657000;a
107.657000;108.052000;job
108.052000;108.298000;out
108.298000;108.500000;there
108.500000;108.875000;because
108.875000;108.979000;i
108.979000;109.214000;had
109.214000;109.564000;about
109.564000;109.904000;six
109.904000;110.184000;years
110.184000;110.807000;experience
110.807000;110.924000;they
110.924000;111.115000;had
111.115000;111.183000;to
111.183000;111.414000;pay
111.414000;111.550000;me
111.550000;111.675000;<SIL>
111.675000;111.895000;for
111.895000;112.350716;<VOCNOISE>
112.350716;112.443000;<SIL>
112.443000;112.555000;so
112.555000;112.635000;i
112.635000;112.943000;came
112.943000;113.033000;<CUTOFF-i=in>
113.033000;113.395000;back
113.395000;113.535000;in
113.535000;113.613000;to
113.613000;114.216000;columbus
114.216000;114.322000;and
114.322000;114.525865;it's
114.525865;114.586183;a
114.586183;114.835000;lot
114.835000;115.169000;harder
115.169000;115.339000;to
115.339000;115.642000;work
115.642000;115.795000;in
115.795000;116.238000;columbus
116.238000;116.777000;public
116.777000;117.080000;but
117.080000;117.849000;<VOCNOISE>
117.849000;118.331000;but
118.331000;118.672000;um
118.672000;118.784000;<VOCNOISE>
118.784000;118.994000;i
118.994000;119.237000;i
119.237000;119.543000;know
119.543000;119.680000;the
119.680000;120.432000;territory
120.432000;120.542000;i
120.542000;120.746000;know
120.746000;120.910000;where
120.910000;121.115000;i'm
121.115000;121.432000;<LAUGH-going>
121.432000;122.067000;<LAUGH>
122.067000;123.595000;<IVER>
123.595000;123.722000;the
123.722000;124.680000;population
124.680000;124.782000;<SIL>
124.782000;124.835166;<CUTOFF-n=?>
124.835166;125.062803;is
125.062803;125.402000;much
125.402000;125.887000;different
125.887000;126.342000;yes
126.342000;128.662000;<IVER>
128.662000;129.019000;well
129.019000;129.154000;<CUTOFF-th=the>
129.154000;129.270000;you
129.270000;129.639000;have
129.639000;129.985167;uh
129.985167;130.122000;you
130.122000;130.354759;have
130.354759;130.432000;an
130.432000;130.846000;urban
130.846000;131.294000;area
131.294000;131.542000;with
131.542000;131.597000;a
131.597000;131.832000;lot
131.832000;132.012000;of
132.012000;132.269000;poor
132.269000;132.908000;children
132.908000;133.350980;<VOCNOISE>
133.350980;133.475000;<SIL>
133.475000;133.883000;uh
133.883000;133.932830;<SIL>
133.932830;134.000000;a
134.000000;134.209739;lot
134.209739;134.296466;of
134.296466;134.740198;single
134.740198;135.081830;parent
135.081830;135.683000;families
135.683000;135.861000;and
135.861000;136.162000;just
136.162000;136.368149;the
136.368149;137.174000;population
137.174000;137.348000;is
137.348000;137.881000;changing
137.881000;138.523000;period
138.523000;138.852300;<VOCNOISE>
138.852300;138.965000;<SIL>
138.965000;139.315000;from
139.315000;139.450051;the
139.450051;139.634000;uh
139.634000;139.834600;the
139.834600;140.082000;two
140.082000;140.488926;parent
140.488926;141.203000;family
141.203000;141.808000;very
141.808000;142.136049;<VOCNOISE>
142.136049;142.215573;the
142.215573;142.528000;mother
142.528000;142.796000;not
142.796000;143.285801;working
143.285801;143.948000;into
143.948000;144.281000;<SIL>
144.281000;144.525000;one
144.525000;144.933952;parent
144.933952;145.265000;with
145.265000;145.397000;the
145.397000;145.735000;mother
145.735000;146.242000;working
146.242000;146.288000;it
146.288000;146.621000;makes
146.621000;146.659042;a
146.659042;146.939541;big
146.939541;147.449671;difference
147.449671;147.562000;in
147.562000;147.811335;how
147.811335;147.944289;the
147.944289;148.406966;<VOCNOISE>
148.406966;148.510000;<SIL>
148.510000;148.830000;child
148.830000;149.178751;does
149.178751;149.280697;at
149.280697;149.787000;school
149.787000;156.670000;<IVER>
156.670000;156.935000;yes
156.935000;157.115000;it's
157.115000;157.624315;definitely
157.624315;157.925000;having
157.925000;157.968000;an
157.968000;158.573232;effect
158.573232;158.882000;on
158.882000;159.232000;uh
159.232000;159.895000;children
159.895000;160.401000;and
160.401000;160.699148;uh
160.699148;160.769661;<VOCNOISE>
160.769661;160.933776;<SIL>
160.933776;161.405319;<VOCNOISE>
161.405319;161.540110;<SIL>
161.540110;161.814000;uh
161.814000;161.974000;the
161.974000;162.385000;schools
162.385000;162.490000;are
162.490000;162.897845;trying
162.897845;162.985000;to
162.985000;163.424000;catch
163.424000;163.665000;up
163.665000;163.735000;or
163.735000;164.062000;make
164.062000;164.230000;up
164.230000;164.458750;for
164.458750;164.517000;it
164.517000;164.740352;but
164.740352;164.913000;they
164.913000;165.164000;aren't
165.164000;165.495336;doing
165.495336;165.660388;it
165.660388;166.088000;yet
166.088000;166.204000;<SIL>
166.204000;166.570000;whether
166.570000;166.778000;they
166.778000;166.976000;will
166.976000;167.192440;be
167.192440;167.411264;able
167.411264;167.496643;to
167.496643;167.802000;pick
167.802000;167.990000;up
167.990000;168.465000;enough
168.465000;168.564170;<SIL>
168.564170;169.250051;<VOCNOISE>
169.250051;169.361000;<SIL>
169.361000;169.721000;uh
169.721000;170.083586;<VOCNOISE>
170.083586;170.463736;<SIL>
170.463736;171.024000;by
171.024000;171.612122;changing
171.612122;171.671000;the
171.671000;171.881000;way
171.881000;172.047000;they
172.047000;172.420000;teach
172.420000;172.519000;and
172.519000;172.800000;so
172.800000;172.991000;on
172.991000;173.143000;in
173.143000;173.214573;the
173.214573;173.556478;next
173.556478;173.831000;twenty
173.831000;174.147000;years
174.147000;174.391000;i
174.391000;174.655000;don't
174.655000;175.091000;know
175.091000;175.411000;but
175.411000;175.789713;<VOCNOISE>
175.789713;175.923000;<SIL>
175.923000;176.123000;uh
176.123000;176.349372;i'm
176.349372;176.603000;glad
176.603000;176.801000;my
176.801000;177.326000;children
177.326000;177.471000;went
177.471000;177.610396;to
177.610396;177.976000;school
177.976000;178.174000;when
178.174000;178.323000;they
178.323000;178.669000;did
178.669000;179.868000;<LAUGH>
179.868000;180.248000;<LAUGH-and_I>
180.248000;180.598000;stayed
180.598000;180.894000;home
180.894000;181.108000;with
181.108000;181.243000;them
181.243000;181.749000;<IVER>
181.749000;182.345000;<LAUGH>
182.345000;182.980000;<IVER>
182.980000;183.699000;<LAUGH>
183.699000;185.721601;<LAUGH>
185.721601;185.877068;you
185.877068;186.145000;should
186.145000;186.547000;be
186.547000;186.944764;<VOCNOISE>
186.944764;187.038000;<SIL>
187.038000;187.231000;real
187.231000;187.825000;attentive
187.825000;188.067068;to
188.067068;188.388000;what's
188.388000;188.825000;happening
188.825000;188.985000;in
188.985000;189.201000;his
189.201000;189.555000;school
189.555000;190.477000;situation
190.477000;190.639000;<SIL>
190.639000;190.940000;his
190.940000;191.035000;or
191.035000;191.205000;her
191.205000;191.855000;<IVER>
191.855000;193.059000;<LAUGH>
193.059000;193.498714;<VOCNOISE>
193.498714;193.729000;yeah
193.729000;193.813000;<CUTOFF-w=well>
193.813000;193.987000;you
193.987000;194.267000;should
194.267000;194.395000;be
194.395000;194.658000;we're
194.658000;194.844000;all
194.844000;195.291000;aware
195.291000;195.724000;because
195.724000;195.824192;the
195.824192;196.234000;school
196.234000;196.467000;has
196.467000;196.494000;a
196.494000;196.774000;big
196.774000;196.923000;<CUTOFF-ha=hand>
196.923000;197.318680;<VOCNOISE>
197.318680;197.858000;impact
197.858000;198.023000;on
198.023000;198.097000;the
198.097000;198.570218;children
198.570218;198.728000;and
198.728000;199.316000;sometimes
199.316000;199.658000;not
199.658000;199.858000;all
199.858000;200.156000;that
200.156000;200.864000;positive
200.864000;201.145000;right
201.145000;201.450000;now
201.450000;202.248000;<SIL>
202.248000;202.704000;so
202.704000;203.129000;<SIL>
203.129000;203.470068;yknow
203.470068;203.705063;but
203.705063;203.800110;you
203.800110;204.009000;can
204.009000;204.289569;tell
204.289569;204.815000;<SIL>
204.815000;204.995000;how
204.995000;205.120000;your
205.120000;205.587000;child's
205.587000;205.970000;doing
205.970000;206.041000;of
206.041000;206.498000;course
206.498000;212.774000;<IVER>
212.774000;213.141000;um-hum
213.141000;213.408244;<SIL>
213.408244;213.555899;<VOCNOISE>
213.555899;213.694027;<SIL>
213.694027;213.906000;<NOISE>
213.906000;214.608535;<VOCNOISE>
214.608535;214.740000;<SIL>
214.740000;214.930000;at
214.930000;215.166000;this
215.166000;215.728000;point
215.728000;216.050000;<SIL>
216.050000;216.472000;um
216.472000;216.866214;<VOCNOISE>
216.866214;217.048000;<SIL>
217.048000;217.213000;i'm
217.213000;217.432000;not
217.432000;217.641000;<CUTOFF-ag=against>
217.641000;217.756000;<SIL>
217.756000;218.237000;uh
218.237000;218.496000;i'm
218.496000;218.682000;not
218.682000;219.073574;against
219.073574;219.224000;the
219.224000;219.643000;urban
219.643000;220.120211;schools
220.120211;220.279077;but
220.279077;220.463000;if
220.463000;220.628000;it
220.628000;220.780000;was
220.780000;221.044000;my
221.044000;221.261000;own
221.261000;221.733000;personal
221.733000;222.086000;child
222.086000;222.211000;i
222.211000;222.531000;wouldn't
222.531000;222.858000;<ERROR-mrv=move>
222.858000;223.090000;<SIL>
223.090000;223.356000;move
223.356000;223.497000;to
223.497000;223.569539;a
223.569539;224.197882;suburban
224.197882;224.612000;area
224.612000;224.851000;until
224.851000;225.296000;columbus
225.296000;225.570000;gets
225.570000;225.736000;their
225.736000;225.947000;act
225.947000;226.394000;together
226.394000;226.763821;<VOCNOISE>
226.763821;226.850000;<SIL>
226.850000;227.025000;they
227.025000;227.202000;are
227.202000;227.344289;<CUTOFF-s=so>
227.344289;227.391015;<SIL>
227.391015;227.592000;in
227.592000;227.907000;so
227.907000;227.988000;uh
227.988000;228.414000;such
228.414000;228.731000;bad
228.731000;229.091000;shape
229.091000;229.303000;right
229.303000;229.581000;now
229.581000;229.906000;that
229.906000;230.169401;<VOCNOISE>
230.169401;230.221000;<SIL>
230.221000;230.398000;i
230.398000;230.564000;do
230.564000;230.814521;think
230.814521;230.913068;the
230.913068;231.300000;state
231.300000;231.415000;will
231.415000;231.730000;take
231.730000;231.952000;over
231.952000;232.029000;the
232.029000;232.437000;columbus
232.437000;232.789000;public
232.789000;233.257000;schools
233.257000;233.393000;in
233.393000;233.588325;two
233.588325;234.069000;years
234.069000;234.255000;yeah
234.255000;234.719354;<VOCNOISE>
234.719354;234.987000;they've
234.987000;235.437000;threatened
235.437000;235.840000;it
235.840000;236.113683;<VOCNOISE>
236.113683;236.710000;um
236.710000;236.947000;<SIL>
236.947000;237.140000;and
237.140000;237.280000;if
237.280000;237.497000;they
237.497000;237.824000;don't
237.824000;238.271000;pull
238.271000;238.647000;their
238.647000;239.309000;scores
239.309000;239.608000;up
239.608000;239.966982;<VOCNOISE>
239.966982;240.088000;<SIL>
240.088000;240.426000;um
240.426000;240.639000;they
240.639000;241.168000;will
241.168000;241.577787;<VOCNOISE>
241.577787;241.996000;yknow
241.996000;244.385000;<IVER>
244.385000;245.012000;no
245.012000;245.619000;<IVER>
245.619000;246.841000;<VOCNOISE>
246.841000;248.838000;<IVER>
248.838000;249.102000;uh
249.102000;251.480000;<LAUGH>
251.480000;251.755517;<VOCNOISE>
251.755517;251.852000;<SIL>
251.852000;252.021609;my
252.021609;252.382000;<CUTOFF-opin=opinion>
252.382000;252.450920;<SIL>
252.450920;252.793860;<VOCNOISE>
252.793860;252.949000;uh
252.949000;253.254000;well
253.254000;253.436000;i'm
253.436000;253.482000;<VOCNOISE>
253.482000;253.580000;<SIL>
253.580000;253.804000;um
253.804000;254.029000;my
254.029000;254.556000;opinion
254.556000;255.078000;changes
255.078000;255.282000;from
255.282000;255.521000;day
255.521000;255.590000;to
255.590000;255.814000;day
255.814000;255.979000;on
255.979000;256.905000;<LAUGH-whose_fault_it_is>
256.905000;258.213000;<LAUGH>
258.213000;258.614302;<VOCNOISE>
258.614302;258.735000;<SIL>
258.735000;259.044000;uh
259.044000;259.923000;actually
259.923000;261.129189;<SIL>
261.129189;261.605495;<VOCNOISE>
261.605495;261.724000;<SIL>
261.724000;261.899000;at
261.899000;262.213000;this
262.213000;262.607000;point
262.607000;262.821000;in
262.821000;263.294000;time
263.294000;263.574000;i
263.574000;263.784000;don't
263.784000;263.964000;know
263.964000;264.293000;who's
264.293000;264.578000;fault
264.578000;264.726000;it
264.726000;265.042000;is
265.042000;265.496907;<VOCNOISE>
265.496907;265.620000;<SIL>
265.620000;265.790000;uh
265.790000;265.940000;i
265.940000;266.244000;think
266.244000;266.588000;it's
266.588000;266.810000;the
266.810000;266.930000;<CUTOFF-f=fault>
266.930000;267.135000;<SIL>
267.135000;267.176000;<VOCNOISE>
267.176000;267.211000;<SIL>
267.211000;267.501000;fault
267.501000;267.640000;of
267.640000;268.378000;evolution
268.378000;272.003000;<LAUGH>
272.003000;272.231000;well
272.231000;272.351000;it
272.351000;272.549000;could
272.549000;272.647000;have
272.647000;272.847000;been
272.847000;273.408386;prevented
273.408386;273.603000;but
273.603000;273.703000;we
273.703000;273.919000;didn't
273.919000;274.064626;know
274.064626;274.113475;it
274.113475;274.273000;was
274.273000;274.515000;gonna
274.515000;274.918000;happen
274.918000;275.236000;that
275.236000;275.446000;<CUTOFF-th=that>
275.446000;275.601000;<SIL>
275.601000;275.712000;that
275.712000;275.888973;our
275.888973;276.467653;society
276.467653;276.654000;was
276.654000;276.892000;gonna
276.892000;277.284000;change
277.284000;277.467000;so
277.467000;278.057000;intensely
278.057000;278.184000;and
278.184000;278.268000;we
278.268000;278.491193;kind
278.491193;278.535000;of
278.535000;278.947747;<VOCNOISE>
278.947747;279.216000;hung
279.216000;279.580000;back
279.580000;279.692000;and
279.692000;279.929000;thought
279.929000;280.255000;things
280.255000;280.372000;would
280.372000;280.675000;stay
280.675000;280.795000;the
280.795000;281.094000;same
281.094000;281.337000;way
281.337000;281.480000;they
281.480000;281.670000;were
281.670000;281.854000;and
281.854000;281.914000;they
281.914000;282.307000;haven't
282.307000;282.381000;and
282.381000;283.035000;everybody's
283.035000;283.625000;changing
283.625000;283.693000;and
283.693000;284.006098;<VOCNOISE>
284.006098;284.074000;<SIL>
284.074000;284.604000;especially
284.604000;284.744000;the
284.744000;285.088000;younger
285.088000;285.584000;people
285.584000;286.158993;<VOCNOISE>
286.158993;286.584000;and
286.584000;286.836000;uh
286.836000;287.859405;<SIL>
287.859405;287.997534;<VOCNOISE>
287.997534;288.290000;we
288.290000;288.542000;weren't
288.542000;288.871000;ready
288.871000;288.945000;and
288.945000;289.066000;we
289.066000;289.290000;didn't
289.290000;289.680000;change
289.680000;290.090529;fast
290.090529;291.089000;<LAUGH-enough_we_didn't_get>
291.089000;291.369000;ready
291.369000;291.580840;for
291.580840;291.713000;the
291.713000;292.319000;change
292.319000;292.480000;that
292.480000;292.694000;was
292.694000;293.152000;coming
293.152000;296.109000;<IVER>
296.109000;296.864000;columbus
296.864000;296.977000;<SIL>
296.977000;297.106000;it
297.106000;297.558000;seems
297.558000;297.682000;to
297.682000;297.975000;be
297.975000;298.888000;<LAUGH>
298.888000;299.018000;i
299.018000;299.241620;mean
299.241620;299.521000;it's
299.521000;299.730979;just
299.730979;300.040000;like
300.040000;300.524000;blah
300.524000;301.368000;<LAUGH>
301.368000;306.364000;<IVER>
306.364000;306.584000;i
306.584000;306.935000;at
306.935000;307.134000;this
307.134000;307.384000;point
307.384000;307.488000;i
307.488000;307.768000;blame
307.768000;307.868000;it
307.868000;308.061000;on
308.061000;308.126786;the
308.126786;309.105000;administration
309.105000;310.040898;<SIL>
310.040898;310.455284;<VOCNOISE>
310.455284;310.576000;<SIL>
310.576000;310.983000;um
310.983000;314.451000;<SIL>
314.451000;314.676000;and
314.676000;314.783000;the
314.783000;315.443000;citizens
315.443000;315.571000;of
315.571000;316.097000;columbus
316.097000;316.559000;haven't
316.559000;316.748000;i
316.748000;317.056000;mean
317.056000;317.269000;uh
317.269000;317.545000;two
317.545000;317.917000;years
317.917000;318.374000;ago
318.374000;318.519000;or
318.519000;318.787000;was
318.787000;318.853794;it
318.853794;319.130000;three
319.130000;319.425423;years
319.425423;319.692000;ago
319.692000;320.025000;now
320.025000;320.400314;<VOCNOISE>
320.400314;320.553000;they
320.553000;321.114000;defeated
321.114000;321.204944;a
321.204944;321.751850;levy
321.751850;321.836380;<VOCNOISE>
321.836380;321.999493;you
321.999493;322.234000;should
322.234000;322.498000;never
322.498000;322.940242;defeat
322.940242;323.025000;a
323.025000;323.403000;school
323.403000;323.800000;levy
323.800000;323.879804;<IVER>
323.879804;324.149000;yknow
324.149000;324.302000;they
324.302000;324.688000;never
324.688000;325.026000;ask
325.026000;325.179000;for
325.179000;325.552000;extra
325.552000;325.887000;money
325.887000;326.373386;<VOCNOISE>
326.373386;326.464000;<SIL>
326.464000;326.915000;and
326.915000;327.142000;uh
327.142000;327.402203;<VOCNOISE>
327.402203;327.495765;<SIL>
327.495765;327.595000;they
327.595000;327.783609;had
327.783609;327.858000;to
327.858000;328.134000;cut
328.134000;328.458000;back
328.458000;328.605000;on
328.605000;329.091000;everything
329.091000;329.199000;and
329.199000;329.431000;<CUTOFF-i=it>
329.431000;329.548000;i
329.548000;329.790858;think
329.790858;329.864769;it
329.864769;330.078855;just
330.078855;330.338000;set
330.338000;330.654000;people
330.654000;330.967000;back
330.967000;331.116000;now
331.116000;331.270000;we're
331.270000;331.642000;trying
331.642000;331.787000;real
331.787000;332.000875;hard
332.000875;332.079883;to
332.079883;332.425000;catch
332.425000;332.619000;up
332.619000;332.936860;<VOCNOISE>
332.936860;333.012000;<SIL>
333.012000;333.098000;and
333.098000;333.304000;at
333.304000;333.612000;some
333.612000;333.985877;point
333.985877;334.121000;we're
334.121000;334.475000;going
334.475000;335.013000;to
335.013000;335.253000;um
335.253000;335.594638;<SIL>
335.594638;335.880422;<VOCNOISE>
335.880422;335.984000;<SIL>
335.984000;336.391000;yknow
336.391000;336.667000;have
336.667000;336.770000;to
336.770000;336.961618;put
336.961618;337.064413;a
337.064413;337.435000;levy
337.435000;337.619000;on
337.619000;338.032000;again
338.032000;338.264000;and
338.264000;338.355000;<CUTOFF-a=and>
338.355000;338.830000;and
338.830000;339.272000;<SIL>
339.272000;339.867000;uh
339.867000;340.596000;<SIL>
340.596000;340.892000;who
340.892000;341.177000;knows
341.177000;341.456000;what's
341.456000;341.812103;happen
341.812103;342.072381;<VOCNOISE>
342.072381;342.174000;<SIL>
342.174000;342.246000;we're
342.246000;342.690000;keeping
342.690000;343.043289;rosa
343.043289;343.492000;smith
343.492000;343.683317;right
343.683317;343.874000;now
343.874000;344.329000;because
344.329000;344.646000;she's
344.646000;344.982599;<VOCNOISE>
344.982599;345.062000;<SIL>
345.062000;345.346000;so
345.346000;345.819000;good
345.819000;345.990000;p
345.990000;346.391000;r
346.391000;346.646000;with
346.646000;346.893360;the
346.893360;347.389000;with
347.389000;347.713000;the
347.713000;348.241000;business
348.241000;348.921000;community
348.921000;349.391467;but
349.391467;349.482000;the
349.482000;349.964000;business
349.964000;350.576000;community
350.576000;350.649000;in
350.649000;351.112000;columbus
351.112000;351.507108;doesn't
351.507108;351.772000;really
351.772000;352.284000;support
